38|037|Grant|31914
38|037|Grant|31915
38|039|Griggs|32527
38|039|Griggs|32528
38|039|Griggs|32529
38|039|Griggs|32826
38|039|Griggs|32827
38|039|Griggs|32828
38|039|Griggs|32829
38|039|Griggs|33126
38|039|Griggs|33127
38|039|Griggs|33128
38|039|Griggs|33129
38|041|Hettinger|31311
38|041|Hettinger|31312
38|041|Hettinger|31313
38|041|Hettinger|31609
38|041|Hettinger|31610
38|041|Hettinger|31611
38|041|Hettinger|31612
38|041|Hettinger|31613
38|041|Hettinger|31909
38|041|Hettinger|31910
38|041|Hettinger|31911
38|041|Hettinger|31912
38|043|Kidder|31920
38|043|Kidder|31921
38|043|Kidder|31922
38|043|Kidder|31923
38|043|Kidder|32220
38|043|Kidder|32221
38|043|Kidder|32222
38|043|Kidder|32223
38|043|Kidder|32520
38|043|Kidder|32521
38|043|Kidder|32522
38|043|Kidder|32523
38|043|Kidder|32820
38|043|Kidder|32821
38|043|Kidder|32822
38|043|Kidder|32823
38|045|La Moure|31624
38|045|La Moure|31625
38|045|La Moure|31626
38|045|La Moure|31627
38|045|La Moure|31628
38|045|La Moure|31924
38|045|La Moure|31925
38|045|La Moure|31926
38|045|La Moure|31927
38|045|La Moure|31928
38|047|Logan|31621
38|047|Logan|31622
38|047|Logan|31623
38|047|Logan|31624
38|047|Logan|31921
38|047|Logan|31922
38|047|Logan|31923
38|047|Logan|31924
38|049|Mchenry|33417
38|049|Mchenry|33418
38|049|Mchenry|33419
38|049|Mchenry|33420
38|049|Mchenry|33716
38|049|Mchenry|33717
38|049|Mchenry|33718
38|049|Mchenry|33719
38|049|Mchenry|33720
38|049|Mchenry|34016
38|049|Mchenry|34017
38|049|Mchenry|34018
38|049|Mchenry|34019
38|049|Mchenry|34020
38|049|Mchenry|34316
38|049|Mchenry|34317
38|049|Mchenry|34318
38|049|Mchenry|34319
38|051|Mcintosh|31021
38|051|Mcintosh|31022
38|051|Mcintosh|31023
38|051|Mcintosh|31024
38|051|Mcintosh|31321
38|051|Mcintosh|31322
38|051|Mcintosh|31323
38|051|Mcintosh|31324
38|051|Mcintosh|31621
38|051|Mcintosh|31622
38|051|Mcintosh|31623
38|051|Mcintosh|31624
38|053|Mckenzie|32804
38|053|Mckenzie|32805
38|053|Mckenzie|32806
38|053|Mckenzie|32807
38|053|Mckenzie|32808
38|053|Mckenzie|33104
38|053|Mckenzie|33105
38|053|Mckenzie|33106
38|053|Mckenzie|33107
38|053|Mckenzie|33108
38|053|Mckenzie|33109
38|053|Mckenzie|33110
38|053|Mckenzie|33404
38|053|Mckenzie|33405
38|053|Mckenzie|33406
38|053|Mckenzie|33407
38|053|Mckenzie|33408
38|053|Mckenzie|33409
38|053|Mckenzie|33410
38|053|Mckenzie|33705
38|053|Mckenzie|33706
38|053|Mckenzie|33707
38|053|Mckenzie|33708
38|053|Mckenzie|33709
38|053|Mckenzie|33710
38|055|Mclean|32516
38|055|Mclean|32517
38|055|Mclean|32518
38|055|Mclean|32813
38|055|Mclean|32815
38|055|Mclean|32816
38|055|Mclean|32817
38|055|Mclean|32818
38|055|Mclean|33111
38|055|Mclean|33112
38|055|Mclean|33113
38|055|Mclean|33114
38|055|Mclean|33115
38|055|Mclean|33116
38|055|Mclean|33117
38|055|Mclean|33118
